# dataset: PROTEINS
# type: GAT
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.673528;0.624297;0.657728;0.616071;0.688315;0.553571;0.651880;0.403830;0.083734;0.484801
1;0.601372;0.696288;0.608648;0.678571;0.692267;0.580357;0.649952;0.567154;0.103624;0.481733
2;0.589736;0.695163;0.591646;0.705357;0.622877;0.642857;0.729347;0.641237;0.039477;0.425255
3;0.581330;0.703037;0.550680;0.758929;0.613282;0.687500;0.751205;0.686528;0.071263;0.416567
4;0.572827;0.719910;0.805342;0.562500;0.764005;0.580357;0.720347;0.528373;0.173570;0.551824
5;0.567418;0.734533;0.662825;0.669643;0.688555;0.616071;0.729347;0.601692;0.118418;0.474071
6;0.559792;0.736783;0.571464;0.758929;0.654594;0.705357;0.738348;0.704440;0.122645;0.440969
7;0.565531;0.719910;0.654498;0.660714;0.704328;0.633929;0.715526;0.622785;0.116460;0.488482
8;0.549564;0.726659;0.840124;0.589286;0.822916;0.553571;0.703954;0.518363;0.195457;0.556892
9;0.553017;0.733408;0.608434;0.732143;0.663346;0.678571;0.731276;0.676104;0.085501;0.454275
10;0.556337;0.719910;0.735292;0.669643;0.767619;0.651786;0.713597;0.641186;0.126784;0.498372
