# dataset: PROTEINS
# type: GAT
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.703806;0.614173;0.695393;0.392857;0.690785;0.464286;0.643281;0.386905;0.052289;0.500512
1;0.677230;0.631046;0.680345;0.607143;0.669583;0.669643;0.705534;0.659917;0.152263;0.475775
2;0.658432;0.660292;0.668774;0.633929;0.661623;0.660714;0.725626;0.610044;0.139789;0.463858
3;0.653231;0.636670;0.659918;0.660714;0.658695;0.651786;0.707181;0.596417;0.084431;0.460320
4;0.656180;0.634421;0.652209;0.651786;0.655907;0.660714;0.702899;0.626939;0.121497;0.459883
5;0.644669;0.665917;0.647203;0.651786;0.650461;0.669643;0.719368;0.659917;0.120872;0.457167
6;0.653839;0.658043;0.675013;0.616071;0.650938;0.705357;0.712451;0.698786;0.145853;0.455894
7;0.643871;0.667042;0.664271;0.642857;0.656658;0.678571;0.715415;0.665136;0.147379;0.461936
8;0.639533;0.688414;0.675105;0.642857;0.664955;0.678571;0.726614;0.667857;0.144344;0.470566
9;0.634169;0.682790;0.672099;0.660714;0.639279;0.678571;0.742754;0.667857;0.110935;0.443826
10;0.661728;0.647919;0.656471;0.660714;0.663424;0.651786;0.713768;0.649786;0.122047;0.471603
11;0.673839;0.618673;0.671265;0.625000;0.651338;0.678571;0.712780;0.667857;0.123772;0.455307
12;0.638605;0.659168;0.667526;0.633929;0.647976;0.678571;0.721344;0.662111;0.114506;0.451072
