# dataset: PROTEINS
# type: GCN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.753676;0.586052;0.651215;0.598214;0.757859;0.544643;0.556465;0.547465;0.055499;0.503963
1;0.699858;0.628796;0.726375;0.553571;0.884115;0.464286;0.537152;0.440569;0.182126;0.575893
2;0.689041;0.619798;0.623659;0.651786;0.685488;0.687500;0.699509;0.664282;0.107035;0.447323
3;0.655444;0.654668;0.619190;0.669643;0.685932;0.669643;0.708020;0.645098;0.064723;0.439413
4;0.659173;0.649044;0.633305;0.642857;0.677814;0.687500;0.713584;0.684509;0.104492;0.443522
5;0.645842;0.651294;0.611222;0.723214;0.657732;0.714286;0.731915;0.705452;0.102230;0.416991
6;0.634565;0.671541;0.699186;0.544643;0.773554;0.544643;0.671358;0.526346;0.101621;0.494789
7;0.638994;0.640045;0.599977;0.669643;0.667537;0.723214;0.730933;0.717522;0.093723;0.412228
8;0.632626;0.654668;0.616496;0.696429;0.660335;0.687500;0.726350;0.676627;0.107912;0.418270
9;0.628997;0.695163;0.658612;0.625000;0.702724;0.607143;0.707692;0.608899;0.112194;0.442829
10;0.640130;0.655793;0.641416;0.633929;0.728729;0.633929;0.644190;0.610900;0.054298;0.458512
11;0.641267;0.658043;0.643231;0.660714;0.730068;0.616071;0.645172;0.616604;0.027037;0.466123
12;0.628857;0.653543;0.627989;0.669643;0.687989;0.625000;0.716203;0.627411;0.080364;0.427284
13;0.619171;0.681665;0.636011;0.678571;0.666608;0.723214;0.741080;0.721774;0.104529;0.410077
14;0.630995;0.669291;0.642619;0.651786;0.695960;0.598214;0.691326;0.600705;0.096484;0.440585
