# dataset: PROTEINS
# type: GCN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.772589;0.568054;0.679186;0.633929;0.656956;0.660714;0.634503;0.539939;0.075783;0.438135
1;0.684301;0.637795;0.675691;0.633929;0.704780;0.723214;0.656798;0.711180;0.182164;0.447909
2;0.649579;0.644544;0.676304;0.598214;0.728293;0.669643;0.671053;0.678648;0.093058;0.465059
3;0.657194;0.658043;0.681971;0.607143;0.747243;0.633929;0.669591;0.644804;0.046736;0.460971
4;0.636259;0.660292;0.669548;0.616071;0.660277;0.705357;0.683480;0.704245;0.112230;0.434343
5;0.631255;0.651294;0.652875;0.642857;0.658532;0.714286;0.676170;0.706724;0.118296;0.430234
6;0.648947;0.656918;0.654977;0.633929;0.686469;0.687500;0.677632;0.677552;0.105150;0.435067
7;0.654037;0.658043;0.661919;0.616071;0.642023;0.687500;0.664839;0.677552;0.070358;0.428786
8;0.637500;0.668166;0.662902;0.625000;0.649954;0.660714;0.680921;0.665058;0.081974;0.429311
9;0.638745;0.669291;0.649453;0.660714;0.666151;0.741071;0.667398;0.732829;0.138895;0.419565
10;0.636108;0.659168;0.672081;0.633929;0.696788;0.696429;0.671053;0.700315;0.091792;0.440546
11;0.637472;0.663667;0.663662;0.642857;0.693745;0.651786;0.684942;0.661277;0.053974;0.443065
12;0.631256;0.663667;0.659768;0.642857;0.640449;0.714286;0.658260;0.700063;0.111757;0.423823
13;0.632450;0.670416;0.677673;0.642857;0.645557;0.669643;0.683114;0.665658;0.054475;0.422662
14;0.629690;0.660292;0.678146;0.598214;0.721456;0.651786;0.642544;0.661277;0.080763;0.470551
15;0.625207;0.680540;0.658062;0.633929;0.640566;0.678571;0.698465;0.670064;0.087751;0.415900
16;0.619238;0.658043;0.674451;0.642857;0.664315;0.678571;0.687865;0.670064;0.080741;0.417634
