# dataset: PROTEINS
# type: GCN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.693760;0.598425;0.676125;0.589286;0.644256;0.633929;0.671934;0.491901;0.063322;0.455149
1;0.612075;0.682790;0.599939;0.669643;0.582524;0.660714;0.738578;0.636768;0.100514;0.399360
2;0.588105;0.737908;0.542746;0.776786;0.573600;0.660714;0.746135;0.660714;0.083969;0.391919
3;0.575623;0.723285;0.562819;0.750000;0.627795;0.651786;0.702508;0.657223;0.070865;0.436344
4;0.570505;0.741282;0.751875;0.473214;0.776144;0.419643;0.669529;0.324896;0.223356;0.571596
5;0.575482;0.730034;0.603005;0.669643;0.660442;0.669643;0.687736;0.675677;0.112957;0.456559
6;0.562957;0.736783;0.600037;0.696429;0.633225;0.633929;0.722776;0.639480;0.058757;0.441789
7;0.577028;0.731159;0.550821;0.732143;0.581628;0.660714;0.742357;0.665666;0.086129;0.398135
8;0.568098;0.721035;0.633501;0.660714;0.671237;0.598214;0.702508;0.599143;0.037237;0.474489
9;0.557287;0.746907;0.491386;0.758929;0.553537;0.678571;0.754723;0.676786;0.071800;0.382975
10;0.545003;0.748031;0.510451;0.750000;0.534992;0.678571;0.777396;0.683262;0.083089;0.366307
11;0.553961;0.737908;0.469403;0.776786;0.558737;0.678571;0.758159;0.682439;0.116956;0.387599
12;0.549420;0.734533;0.570412;0.723214;0.585925;0.669643;0.780831;0.675543;0.053678;0.398500
13;0.553864;0.739033;0.488198;0.785714;0.550706;0.669643;0.777740;0.675310;0.082265;0.367578
14;0.559171;0.752531;0.599597;0.705357;0.697795;0.651786;0.684988;0.657644;0.089969;0.486400
15;0.551235;0.742407;0.603153;0.687500;0.751517;0.633929;0.713157;0.634775;0.115572;0.512636
16;0.534262;0.748031;0.545608;0.741071;0.630419;0.678571;0.717623;0.684402;0.060977;0.428077
17;0.552738;0.746907;0.608038;0.696429;0.651771;0.660714;0.747166;0.663531;0.051520;0.447556
18;0.548157;0.737908;0.661094;0.633929;0.678074;0.580357;0.739265;0.571659;0.074161;0.477669
