# dataset: PROTEINS
# type: GIN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.681967;0.633296;0.706296;0.544643;0.644560;0.625000;0.719728;0.480769;0.083207;0.453451
1;0.607642;0.696288;0.705145;0.562500;0.635310;0.625000;0.633333;0.480769;0.115937;0.450850
2;0.587755;0.704162;0.658081;0.660714;0.555130;0.714286;0.759524;0.666667;0.019575;0.386504
3;0.580265;0.726659;0.605457;0.687500;0.529801;0.767857;0.864966;0.738415;0.117257;0.355214
4;0.586527;0.708661;0.621588;0.660714;0.544471;0.705357;0.822789;0.652959;0.060921;0.374925
5;0.575485;0.719910;0.627592;0.616071;0.548633;0.669643;0.835374;0.584694;0.086569;0.379278
6;0.565544;0.731159;0.605734;0.687500;0.545770;0.794643;0.826871;0.790198;0.178788;0.360093
7;0.557263;0.734533;0.647044;0.616071;0.585115;0.705357;0.725170;0.683929;0.058754;0.403365
8;0.563825;0.730034;0.603119;0.723214;0.511332;0.714286;0.818367;0.706970;0.063990;0.348272
9;0.562646;0.741282;0.611766;0.678571;0.561062;0.732143;0.769048;0.729167;0.090805;0.383584
10;0.566795;0.712036;0.609480;0.705357;0.525579;0.758929;0.828231;0.738099;0.082783;0.347359
11;0.560290;0.750281;0.607674;0.714286;0.505633;0.776786;0.848639;0.771954;0.100125;0.331620
12;0.562762;0.715411;0.582971;0.741071;0.501534;0.785714;0.845918;0.784610;0.108967;0.327251
13;0.565429;0.716535;0.615167;0.669643;0.554695;0.776786;0.786735;0.777296;0.114907;0.373254
14;0.541323;0.743532;0.614420;0.723214;0.563657;0.696429;0.754422;0.688656;0.068697;0.387202
15;0.540808;0.746907;0.629121;0.633929;0.521588;0.714286;0.790136;0.698701;0.067930;0.360375
16;0.553413;0.743532;0.598218;0.687500;0.529462;0.723214;0.817007;0.709634;0.110301;0.349046
17;0.548824;0.732283;0.593765;0.714286;0.505063;0.803571;0.832993;0.798542;0.122593;0.334356
18;0.534199;0.740157;0.573299;0.705357;0.489561;0.794643;0.851361;0.791685;0.104100;0.317396
19;0.539442;0.758155;0.606051;0.758929;0.531771;0.750000;0.824150;0.751095;0.101954;0.358898
20;0.536865;0.749156;0.613399;0.705357;0.560233;0.758929;0.794558;0.761236;0.108036;0.378531
21;0.544325;0.740157;0.598391;0.696429;0.505335;0.785714;0.854422;0.781876;0.126183;0.333672
22;0.548827;0.742407;0.581420;0.714286;0.508489;0.776786;0.831633;0.777296;0.088162;0.332208
23;0.541302;0.742407;0.583512;0.714286;0.482960;0.794643;0.847279;0.795112;0.091424;0.315863
24;0.544593;0.740157;0.634281;0.678571;0.611131;0.696429;0.786735;0.700820;0.116734;0.425183
25;0.531405;0.751406;0.578334;0.714286;0.471625;0.821429;0.879252;0.815315;0.131656;0.303758
