# dataset: PROTEINS
# type: GIN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.688360;0.654668;0.663692;0.625000;0.724197;0.616071;0.578065;0.568219;0.116621;0.503463
1;0.663518;0.616423;0.694291;0.642857;0.705660;0.562500;0.609677;0.560929;0.060710;0.494326
2;0.634279;0.672666;0.648480;0.633929;0.701225;0.633929;0.634516;0.598959;0.080019;0.471190
3;0.659505;0.659168;0.686461;0.616071;0.761421;0.580357;0.652258;0.451959;0.166835;0.523646
4;0.654658;0.638920;0.639039;0.616071;0.707317;0.616071;0.655484;0.520684;0.069546;0.481876
5;0.638170;0.677165;0.623431;0.616071;0.683735;0.633929;0.658065;0.588302;0.075404;0.464253
6;0.631453;0.667042;0.643706;0.651786;0.747393;0.642857;0.643871;0.595454;0.144343;0.503066
7;0.650820;0.644544;0.655386;0.607143;0.747586;0.553571;0.645484;0.394499;0.176162;0.520050
8;0.646733;0.638920;0.650779;0.642857;0.724837;0.633929;0.615484;0.588302;0.116512;0.503129
9;0.633915;0.659168;0.603004;0.651786;0.688674;0.651786;0.658065;0.596361;0.105830;0.464794
10;0.613709;0.686164;0.624586;0.669643;0.716574;0.633929;0.661935;0.568496;0.096696;0.484400
11;0.611596;0.697413;0.592831;0.642857;0.687393;0.633929;0.673226;0.575662;0.134708;0.460345
12;0.624103;0.676040;0.618693;0.669643;0.668626;0.625000;0.650968;0.613498;0.029280;0.456254
13;0.634694;0.664792;0.620714;0.660714;0.660822;0.633929;0.664839;0.611782;0.034929;0.450318
14;0.635892;0.659168;0.608909;0.660714;0.717683;0.633929;0.620323;0.598959;0.138344;0.485578
15;0.632883;0.663667;0.614651;0.651786;0.685334;0.669643;0.654194;0.633484;0.124425;0.465748
16;0.615463;0.682790;0.599527;0.660714;0.687251;0.651786;0.657097;0.613672;0.107521;0.462261
17;0.615913;0.690664;0.617452;0.651786;0.717782;0.651786;0.648710;0.608385;0.108337;0.483441
18;0.612241;0.700787;0.602501;0.660714;0.705402;0.660714;0.654516;0.609828;0.123965;0.470730
