# dataset: PROTEINS
# type: GIN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.698420;0.595051;0.642882;0.669643;0.720881;0.562500;0.665047;0.405000;0.160300;0.521864
1;0.703914;0.609674;0.647245;0.678571;0.664668;0.625000;0.629090;0.617480;0.090738;0.469307
2;0.698513;0.609674;0.621801;0.678571;0.672657;0.607143;0.722060;0.497930;0.110137;0.476827
3;0.657123;0.618673;0.615635;0.687500;0.653179;0.616071;0.719469;0.514833;0.071615;0.459860
4;0.644939;0.659168;0.613882;0.687500;0.660842;0.580357;0.725624;0.443996;0.092056;0.468085
5;0.653410;0.643420;0.621079;0.669643;0.688792;0.571429;0.698089;0.452288;0.133818;0.484092
6;0.652900;0.643420;0.619983;0.696429;0.651529;0.580357;0.747328;0.443996;0.119346;0.457570
7;0.639294;0.645669;0.613912;0.705357;0.660542;0.589286;0.697765;0.486607;0.089410;0.461788
8;0.634179;0.663667;0.600225;0.669643;0.638420;0.642857;0.712342;0.598416;0.076738;0.438864
9;0.616935;0.686164;0.615874;0.687500;0.674287;0.589286;0.728539;0.462545;0.119971;0.475212
10;0.618179;0.663667;0.611186;0.705357;0.642275;0.633929;0.711370;0.564455;0.067034;0.448048
11;0.621810;0.665917;0.633889;0.687500;0.693557;0.571429;0.728215;0.424828;0.164895;0.490891
12;0.628352;0.660292;0.603759;0.678571;0.656051;0.642857;0.719793;0.578853;0.063253;0.453219
13;0.630211;0.663667;0.610829;0.660714;0.624853;0.705357;0.704891;0.686224;0.065009;0.429082
14;0.622021;0.663667;0.604036;0.669643;0.634628;0.651786;0.722708;0.592909;0.087755;0.435303
15;0.615095;0.686164;0.716515;0.553571;0.671446;0.535714;0.635892;0.534530;0.075657;0.480412
