# dataset: PROTEINS
# type: GraphSAGE
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.665569;0.617548;0.655509;0.571429;0.647848;0.660714;0.634694;0.645833;0.091867;0.467062
1;0.635340;0.655793;0.633499;0.642857;0.577013;0.678571;0.735714;0.667568;0.109216;0.403201
2;0.625240;0.667042;0.630472;0.616071;0.586651;0.696429;0.711905;0.690991;0.078966;0.415356
3;0.624326;0.689539;0.628636;0.616071;0.583435;0.714286;0.714286;0.712813;0.074847;0.413004
4;0.620212;0.674916;0.632693;0.625000;0.563904;0.669643;0.734694;0.659799;0.127170;0.394896
5;0.628376;0.678290;0.634819;0.625000;0.596555;0.741071;0.715646;0.743550;0.125916;0.422269
6;0.633381;0.660292;0.634524;0.598214;0.594605;0.696429;0.714966;0.694864;0.069884;0.421907
7;0.615907;0.681665;0.634328;0.625000;0.590570;0.723214;0.718027;0.724956;0.106085;0.418018
8;0.619885;0.674916;0.640983;0.616071;0.563137;0.687500;0.723469;0.672167;0.099325;0.398323
9;0.618504;0.674916;0.641599;0.625000;0.564372;0.669643;0.725510;0.659799;0.152462;0.398168
10;0.619348;0.671541;0.641687;0.616071;0.579538;0.669643;0.721769;0.662492;0.133716;0.408249
