# dataset: PROTEINS
# type: GraphSAGE
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.657631;0.607424;0.629201;0.625000;0.645475;0.616071;0.598316;0.534553;0.049785;0.467606
1;0.640376;0.641170;0.587717;0.687500;0.636465;0.625000;0.622935;0.578337;0.009650;0.461017
2;0.630469;0.659168;0.580062;0.714286;0.635917;0.598214;0.628118;0.576222;0.030761;0.459743
3;0.629883;0.644544;0.574644;0.696429;0.639872;0.616071;0.615160;0.565156;0.023861;0.466883
4;0.632614;0.661417;0.560657;0.767857;0.641565;0.562500;0.624231;0.546238;0.076408;0.464128
5;0.618318;0.669291;0.590423;0.732143;0.656088;0.580357;0.607062;0.579846;0.030783;0.474521
6;0.621075;0.687289;0.549994;0.705357;0.660838;0.571429;0.599935;0.518100;0.089877;0.485817
7;0.626320;0.674916;0.581040;0.714286;0.649242;0.589286;0.601231;0.550256;0.054042;0.471241
8;0.629933;0.676040;0.576335;0.758929;0.651312;0.571429;0.608034;0.560162;0.044548;0.471147
9;0.620307;0.681665;0.561425;0.714286;0.648017;0.598214;0.606090;0.572124;0.036114;0.472047
10;0.637171;0.670416;0.568236;0.705357;0.651090;0.562500;0.599287;0.504480;0.076881;0.476429
11;0.622642;0.681665;0.545941;0.750000;0.652478;0.571429;0.605118;0.545838;0.066662;0.475715
12;0.628191;0.671541;0.581867;0.732143;0.655142;0.553571;0.593456;0.541835;0.049297;0.475715
13;0.620145;0.673791;0.560980;0.732143;0.653098;0.598214;0.602203;0.562676;0.030000;0.475736
14;0.629564;0.681665;0.585262;0.732143;0.669133;0.589286;0.599935;0.588216;0.019468;0.485531
15;0.623374;0.676040;0.555036;0.714286;0.651154;0.571429;0.607386;0.545838;0.062292;0.474221
16;0.615267;0.685039;0.583620;0.750000;0.654629;0.571429;0.606414;0.557143;0.040917;0.472187
17;0.625274;0.667042;0.579904;0.750000;0.661355;0.571429;0.603822;0.568903;0.032564;0.479498
18;0.629372;0.664792;0.562506;0.732143;0.651631;0.562500;0.603175;0.534091;0.066414;0.472924
